Chrom	Pos	EnrichmentRatio
Chr1	74736	0.0
Chr1	103308	1.0
Chr1	7675238	0.837
Chr1	152232	0.518
Chr1	3799279	0.0
Chr1	170065	0.0
Chr1	193815	0.0
Chr1	1595066	0.0
Chr1	211851	1.0
Chr1	9629726	0.0
Chr1	2169571	0.0
Chr1	12582061	0.0
Chr1	9153882	0.0
Chr1	2460974	0.0
Chr1	325017	0.0
Chr1	369123	0.099
Chr1	2527850	1.0
Chr1	10486563	0.0
Chr1	420421	1.0
Chr1	681656	0.0
Chr1	6529672	0.0
Chr1	6071470	0.0
Chr1	539570	0.0
Chr1	1901393	0.0
Chr1	565836	0.0
Chr1	597354	0.0
Chr1	7196899	0.098
Chr1	664710	0.109
Chr1	689314	0.0
Chr1	9504742	0.0
Chr1	705273	0.0
Chr1	11046861	0.0
Chr1	729413	0.449
Chr1	774736	0.0
Chr1	795795	0.0
Chr1	834184	0.0
Chr1	857928	1.0
Chr1	929914	0.736
Chr1	955357	1.0
Chr1	956766	0.734
Chr1	964281	0.0
Chr1	10833237	0.0
Chr1	9206062	0.0
Chr1	1076591	0.0
Chr1	1103918	0.417
Chr1	9119092	0.808
Chr1	1131954	0.0
Chr1	4644681	0.0
Chr1	2654551	0.0
Chr1	1184146	0.0
Chr1	2939512	0.0
Chr1	2580175	0.0
Chr1	7586102	0.0
Chr1	1259557	0.0
Chr1	1263578	0.0
Chr1	1280140	0.0
Chr1	1281537	0.0
Chr1	5638426	0.0
Chr1	1285065	0.0
Chr1	1289574	0.0
Chr1	1292044	0.0
Chr1	9064933	0.0
Chr1	10905467	0.0
Chr1	1384409	0.0
Chr1	7515880	1.0
Chr1	3356715	0.0
Chr1	7320466	0.0
Chr1	1583081	0.0
Chr1	5710943	0.0
Chr1	1661091	0.0
Chr1	1679911	0.0
Chr1	1719805	0.0
Chr1	1723819	0.0
Chr1	1731344	0.0
Chr1	1743940	0.599
Chr1	1753226	0.0
Chr1	6433970	0.0
Chr1	11978778	0.0
Chr1	1786614	0.0
Chr1	1813837	0.0
Chr1	9483409	0.0
Chr1	5315118	0.0
Chr1	5739542	0.0
Chr1	10436436	0.0
Chr1	1855037	0.0
Chr1	13206585	0.0
Chr1	5363450	0.0
Chr1	3572709	0.358
Chr1	7735271	0.0
Chr1	1928359	0.0
Chr1	1947383	0.0
Chr1	1971732	0.0
Chr1	1988307	0.0
Chr1	4702035	1.0
Chr1	9626757	0.293
Chr1	11376685	0.0
Chr1	5446868	0.0
Chr1	5641895	0.0
Chr1	11903838	1.0
Chr1	3599794	0.0
Chr1	7479941	0.449
Chr1	2490952	0.0
Chr1	2518353	0.797
Chr1	3658001	0.0
Chr1	6214915	0.0
Chr1	3820324	0.0
Chr1	10225421	0.0
Chr1	8662324	0.0
Chr1	13074544	0.0
Chr1	2689629	0.0
Chr1	9211364	0.0
Chr1	2731615	0.0
Chr1	9468400	0.0
Chr1	10222996	0.0
Chr1	6046223	0.0
Chr1	6168060	0.0
Chr1	12353732	0.0
Chr1	3264956	0.0
Chr1	3327719	0.0
Chr1	3392028	0.0
Chr1	3408919	0.0
Chr1	3648600	0.0
Chr1	3456884	0.0
Chr1	3496370	1.0
Chr1	3503425	0.0
Chr1	6086857	0.0
Chr1	3525776	0.0
Chr1	3534971	0.0
Chr1	3585554	0.0
Chr1	3614099	0.0
Chr1	6355882	0.0
Chr1	9959826	0.0
Chr1	3631361	0.0
Chr1	3733515	0.0
Chr1	3740837	0.0
Chr1	3847079	0.0
Chr1	3848009	0.0
Chr1	9033879	0.0
Chr1	3908832	1.0
Chr1	3713924	0.0
Chr1	9144305	0.0
Chr1	3937792	0.0
Chr1	3970583	0.0
Chr1	3989803	1.0
Chr1	10738336	0.0
Chr1	9555136	0.0
Chr1	11712131	0.0
Chr1	4189999	0.0
Chr1	8386912	0.0
Chr1	4219381	0.0
Chr1	10054632	0.0
Chr1	4244930	0.0
Chr1	4414528	0.0
Chr1	9210452	0.0
Chr1	4461570	0.0
Chr1	4548256	0.0
Chr1	9847023	0.0
Chr1	8695724	0.0
Chr1	7334396	1.0
Chr1	4645449	0.0
Chr1	4653979	0.571
Chr1	9481237	0.0
Chr1	11673861	0.0
Chr1	8371439	1.0
Chr1	4753992	0.0
Chr1	11769332	0.0
Chr1	11122314	0.0
Chr1	10247851	0.0
Chr1	12868215	0.0
Chr1	4822260	0.0
Chr1	4835262	0.488
Chr1	4919450	0.0
Chr1	9457494	0.0
Chr1	5109392	0.0
Chr1	11470112	0.0
Chr1	5150897	0.0
Chr1	10797764	0.0
Chr1	10050525	0.0
Chr1	5210676	0.0
Chr1	5249834	0.0
Chr1	5419230	0.0
Chr1	5499006	0.0
Chr1	5513403	0.0
Chr1	5540530	0.0
Chr1	5548113	0.0
Chr1	11668186	0.964
Chr1	5575402	0.0
Chr1	5628164	0.0
Chr1	5635935	0.034
Chr1	6143887	0.0
Chr1	9604117	0.0
Chr1	9815270	0.0
Chr1	5846845	0.0
Chr1	7914687	0.0
Chr1	5870037	0.0
Chr1	5942602	0.0
Chr1	5956947	0.0
Chr1	7591856	0.0
Chr1	6062113	0.0
Chr1	6066601	0.0
Chr1	7154994	0.0
Chr1	6082170	0.0
Chr1	6148297	0.0
Chr1	6319217	0.0
Chr1	9455722	0.0
Chr1	6322780	0.0
Chr1	6369885	0.0
Chr1	7022640	0.0
Chr1	6488472	0.0
Chr1	10791100	0.0
Chr1	12549455	0.0
Chr1	10722462	0.0
Chr1	9828067	0.0
Chr1	8663940	0.0
Chr1	7185986	0.0
Chr1	9360149	0.048
Chr1	7375963	0.0
Chr1	7593381	0.0
Chr1	7650145	0.0
Chr1	8973407	0.0
Chr1	9421011	0.0
Chr1	8720800	0.0
Chr1	7951591	0.0
Chr1	9607708	1.0
Chr1	9095444	0.0
Chr1	12158764	0.0
Chr1	8284367	1.0
Chr1	9889617	0.0
Chr1	8351495	0.0
Chr1	9266762	1.0
Chr1	12167312	0.0
Chr1	8674256	1.0
Chr1	8721852	0.0
Chr1	8909268	0.0
Chr1	8910191	0.0
Chr1	8999031	0.0
Chr1	11238282	0.0
Chr1	10313063	0.0
Chr1	9075202	0.0
Chr1	10580325	0.0
Chr1	9637026	0.0
Chr1	11372568	0.0
Chr1	10569813	0.412
Chr1	10560042	0.0
Chr1	10686774	0.0
Chr1	10950454	0.0
Chr1	11717411	0.0
Chr1	12157656	0.0
Chr1	11241536	0.0
Chr1	13071357	0.0
Chr5	20936896	0.0
Chr2	601358	0.0
Chr2	603794	0.693
Chr2	4536359	0.0
Chr2	6658917	0.0
Chr2	7581439	0.0
Chr3	9982225	0.0
Chr3	13212854	0.0
Chr4	2596990	0.0
Chr4	18268459	0.0
Chr4	12809217	0.0
Chr1	2513068	0.232
Chr1	5000204	0.0
Chr1	151661	1.0
Chr1	5669107	0.0
Chr1	167885	1.0
Chr1	11606615	0.0
Chr1	3506044	0.0
Chr1	201351	0.0
Chr1	13142017	0.0
Chr1	213034	0.016
Chr1	271646	0.0
Chr1	12582098	0.0
Chr1	286856	0.0
Chr1	320008	0.0
Chr1	3713221	0.0
Chr1	8124724	0.0
Chr1	385996	0.0
Chr1	420367	1.0
Chr1	9485109	0.0
Chr1	465599	0.951
Chr1	506586	0.385
Chr1	537063	0.737
Chr1	6484368	0.067
Chr1	559782	0.0
Chr1	4292637	0.0
Chr1	4173905	0.0
Chr1	627789	0.0
Chr1	9207682	0.0
Chr1	1033702	0.0
Chr1	704352	0.0
Chr1	12122522	0.0
Chr1	728117	0.0
Chr1	12360818	0.0
Chr1	3714595	0.0
Chr1	3843584	0.0
Chr1	3388994	0.0
Chr1	4163840	1.0
Chr1	9145524	0.0
Chr1	10933406	1.0
Chr1	1297088	0.0
Chr1	8523391	0.0
Chr1	1072510	0.0
Chr1	1076504	0.0
Chr1	5843796	0.0
Chr1	10571965	0.0
Chr1	1117668	0.0
Chr1	5636458	0.449
Chr1	1142020	0.0
Chr1	1170233	0.0
Chr1	11813693	1.0
Chr1	1186379	0.0
Chr1	1188916	0.0
Chr1	1196791	0.0
Chr1	7938864	0.613
Chr1	7111173	0.0
Chr1	1328114	0.0
Chr1	5638311	0.0
Chr1	662354	0.0
Chr1	4823008	0.0
Chr1	2409834	0.0
Chr1	3141653	0.0
Chr1	1342901	0.0
Chr1	1344369	0.0
Chr1	10284316	0.0
Chr1	1399550	0.0
Chr1	1544701	0.0
Chr1	1572029	0.0
Chr1	12623760	1.0
Chr1	1607136	0.0
Chr1	5071002	0.0
Chr1	5340255	0.0
Chr1	3883397	0.303
Chr1	6208130	0.0
Chr1	8506164	0.0
Chr1	2890672	0.628
Chr1	7634550	0.0
Chr1	1764668	0.0
Chr1	1773872	0.0
Chr1	4230249	0.0
Chr1	4240124	0.0
Chr1	1814736	0.0
Chr1	1821717	0.0
Chr1	1825162	0.0
Chr1	1848614	1.0
Chr1	2683474	0.0
Chr1	5363239	0.0
Chr1	1867539	0.0
Chr1	7735172	0.0
Chr1	1869698	0.0
Chr1	5108528	0.0
Chr1	6489851	0.0
Chr1	12157080	0.32
Chr1	9170271	0.0
Chr1	2022563	0.0
Chr1	2036296	0.0
Chr1	2043135	0.0
Chr1	2115506	0.0
Chr1	2147549	1.0
Chr1	2231456	0.0
Chr1	2238345	0.0
Chr1	2484239	0.0
Chr1	3702270	0.08
Chr1	11923945	0.0
Chr1	2548668	0.667
Chr1	2564986	0.0
Chr1	2575533	0.0
Chr1	2579236	0.0
Chr1	2608512	0.0
Chr1	2622520	0.0
Chr1	10297252	0.0
Chr1	2718789	0.0
Chr1	6357377	0.0
Chr1	2938929	0.0
Chr1	3017003	0.0
Chr1	3123166	0.0
Chr1	3142099	0.0
Chr1	3235053	1.0
Chr1	11530452	0.0
Chr1	10352903	0.0
Chr1	3694970	1.0
Chr1	3797746	0.0
Chr1	3454307	0.0
Chr1	10221282	0.0
Chr1	6434678	0.0
Chr1	6831400	0.0
Chr1	3513305	0.0
Chr1	10428915	0.0
Chr1	3808537	0.0
Chr1	9696813	0.0
Chr1	3632340	0.0
Chr1	3624729	0.778
Chr1	3630813	0.0
Chr1	4717176	0.0
Chr1	5138532	0.0
Chr1	5941328	0.0
Chr1	11576357	0.0
Chr1	11242220	0.0
Chr1	3871921	0.62
Chr1	9288900	0.0
Chr1	9144178	0.0
Chr1	3937969	0.0
Chr1	7101977	0.0
Chr1	6254997	0.0
Chr1	5179678	0.0
Chr1	4121007	0.0
Chr1	4127244	0.0
Chr1	4146677	0.0
Chr1	10946028	0.0
Chr1	4202534	0.0
Chr1	10383570	0.0
Chr1	4243690	0.0
Chr1	7509470	0.0
Chr1	6501276	0.0
Chr1	4456198	0.0
Chr1	13899666	0.0
Chr1	8572887	0.0
Chr1	4613232	0.0
Chr1	4633368	0.0
Chr1	4645308	0.0
Chr1	9605355	0.0
Chr1	10062955	0.0
Chr1	4704280	1.0
Chr1	4740871	0.0
Chr1	4753401	0.0
Chr1	9533766	0.0
Chr1	4787395	0.0
Chr1	4788489	0.0
Chr1	4806523	0.0
Chr1	4811092	0.0
Chr1	8507068	0.0
Chr1	10158050	1.0
Chr1	5465158	0.0
Chr1	4969278	0.0
Chr1	7592650	0.0
Chr1	5141665	0.0
Chr1	9600580	0.0
Chr1	5171755	0.0
Chr1	5210546	0.0
Chr1	8867416	0.0
Chr1	9731291	0.0
Chr1	10964531	0.0
Chr1	6136647	0.0
Chr1	8658867	0.0
Chr1	7293706	0.0
Chr1	7906772	0.0
Chr1	5575139	0.0
Chr1	12386208	0.0
Chr1	13055229	0.0
Chr1	13054425	0.0
Chr1	5662332	0.0
