Dataset	Random-mean	P-value
702	0.1304181	6.632944806757029e-05
703	0.1274896	2.113543411354429e-05
704	0.1280101	2.6018467851839268e-05
705	0.126654	1.5076491432154764e-05
706	0.1257883	1.0567696178821543e-05
707	0.1279773	2.568139066071924e-05
708	0.1280911	2.6869055800366135e-05
709	0.1263902	1.3537095391692359e-05
710	0.123777	4.5326372274927615e-06
711	0.1285809	3.2605328753340445e-05
712	0.1280223	2.6144917508454767e-05
713	0.1253501	8.80982033247476e-06
714	0.1262148	1.2598056555592714e-05
715	0.1227141	2.863914870247615e-06
716	0.1310329	8.365902212744757e-05
717	0.1258614	1.0891869331070181e-05
