Dataset	Random-mean	P-value
0	0.0075351	0.5741874577722976
1	0.0078793	0.48289046398836954
2	0.0079073	0.4758274101270523
3	0.0089119	0.26239379007942226
4	0.0094022	0.18696864979527597
5	0.0086998	0.30080949321390493
6	0.0070051	0.7288639331162181
7	0.0079052	0.47635516239877507
8	0.0081136	0.4255764541855406
9	0.0085673	0.32662578723341595
10	0.0088062	0.28109207316745594
11	0.0079	0.47766335987506625
12	0.0078629	0.4870537528845664
13	0.0083279	0.37681871867569217
14	0.0101372	0.10577762315893327
15	0.0076014	0.5559826529896794
16	0.0067986	0.7927380326436066
17	0.0074278	0.6042353427354721
18	0.0078016	0.502785905692049
19	0.0085706	0.32596579213960897
20	0.0084334	0.3541381901844046
21	0.0083466	0.37273438964713146
22	0.0076558	0.5412593120534652
23	0.0080752	0.434687697305275
24	0.0083472	0.37260379839559044
25	0.0075917	0.5586283860088087
26	0.0083033	0.3822336391273147
27	0.0097005	0.14971919204192527
28	0.0083949	0.3623128459081294
29	0.0087452	0.29228600950159156
30	0.0075725	0.5638833090668111
31	0.0076085	0.5540499778292383
32	0.0078675	0.4858840439534914
33	0.0081692	0.41258409376914995
34	0.0088862	0.26685889033432764
35	0.0080208	0.4477866062046256
36	0.0088244	0.27780949097000274
37	0.008644	0.3115106969334178
38	0.0087906	0.2839266379206066
39	0.0077068	0.5276357304510995
40	0.0069615	0.7422106923618198
41	0.0095752	0.1646091430812953
42	0.0079389	0.4679249135154506
43	0.0080996	0.428885247889496
44	0.0080074	0.45104735003036245
45	0.0070242	0.7230426426079539
46	0.0081849	0.40895849122092043
47	0.0080163	0.4488801321535332
48	0.0093709	0.19124363095084082
49	0.0086953	0.3016632827445194
50	0.007054	0.7139923178035328
51	0.0091172	0.22857921401209133
52	0.0080017	0.4524384557290253
53	0.0087636	0.288878311514546
54	0.0099326	0.12488706547080666
55	0.0076717	0.5369931376581449
56	0.0077381	0.5193622312854821
57	0.0072313	0.6610142074992846
58	0.0087791	0.28602859881036896
59	0.008532	0.3337401216788366
60	0.0083325	0.3758114603974311
61	0.0085307	0.3340040213078471
62	0.0097085	0.14880468604395852
63	0.0081729	0.4117279371734228
64	0.0083861	0.36419784277533285
65	0.0098973	0.12844140980985147
66	0.0085095	0.33832664047315486
67	0.0091154	0.2288615011827106
68	0.0086048	0.3191770501831497
69	0.0076849	0.5334643250776332
70	0.0083328	0.3757458275672927
71	0.0088742	0.26896159999184527
72	0.0097787	0.14096230024786527
73	0.0070166	0.7253570658582689
74	0.0084059	0.35996523012853865
75	0.0078356	0.494026984383345
76	0.0102617	0.0953373071895805
77	0.0085755	0.32498740356457856
78	0.0090226	0.2437533326482316
79	0.0077287	0.5218398548746694
80	0.009652	0.1553556239514799
81	0.0078399	0.4929250961655004
82	0.0082126	0.402608264644043
83	0.0092369	0.2103614830202628
84	0.0069563	0.7438077972774675
85	0.0089689	0.2526759646647098
86	0.0086981	0.30113184608870425
87	0.0093017	0.20095006707282176
88	0.0072633	0.6516218616496243
89	0.009749	0.14424046768851678
90	0.0085251	0.3351423610997827
91	0.0085083	0.33857238888935004
92	0.0077786	0.5087573786228268
93	0.0076985	0.5298409058243607
94	0.0095703	0.16521336098790165
95	0.0087239	0.2962644574676081
96	0.0084838	0.3436148467843645
97	0.0077423	0.5182571782031529
98	0.009452	0.18031337392573582
99	0.0095196	0.17156369764535226
100	0.008355	0.37090869853544095
101	0.008095399999999999	0.4298808018463036
102	0.0080434	0.44231767584532844
103	0.0076732	0.5365915446704042
104	0.0090512	0.23909283391484906
105	0.0091809	0.21874891773644828
106	0.0090653	0.23681850729891796
107	0.0083555	0.3708002021536251
108	0.0081719	0.4119592266152533
109	0.0080096	0.45051108167649645
110	0.0090921	0.23253801678711444
111	0.0079489	0.4654393864858688
112	0.008342	0.37373653311268995
113	0.0077782	0.5088615589232905
114	0.0089626	0.25373751548687473
115	0.0084097	0.359156465364327
116	0.0074973	0.5846917401834545
117	0.0080262	0.4464763801091557
118	0.0090724	0.2356790989462927
119	0.0077899	0.5058189204079742
120	0.0092892	0.20274115195808431
121	0.0099123	0.12692155353569556
122	0.0089589	0.2543624143926568
123	0.0090506	0.23918995514232658
124	0.0080976	0.42935915353164866
125	0.006899	0.7614784424338064
126	0.0078508	0.49013786124653447
127	0.0075628	0.5665471839673902
128	0.0076376	0.5461633411607612
129	0.0081018	0.4283643039349124
130	0.0080744	0.43487870762025027
131	0.0089226	0.2605501140182188
132	0.0081911	0.40753197497349014
133	0.0096147	0.15979918017121186
134	0.0080643	0.43729438639956786
135	0.0085739	0.32530666658138996
136	0.0086842	0.30377620372098013
137	0.0089603	0.2541258400664717
138	0.0075455	0.5713131791554509
139	0.0072534	0.6545217936528414
140	0.008561000000000001	0.32788819230461086
141	0.009234299999999999	0.21074566235902364
142	0.0076568	0.5409905000591348
143	0.0088845	0.26715608323565754
144	0.0078666	0.4861127801305347
145	0.0070663	0.7102684214265028
146	0.0082383	0.39676984568732865
147	0.0078677	0.4858332216182397
148	0.0085702	0.32604574523429486
149	0.0078141	0.49955618150276215
150	0.0075492	0.5702922565641445
151	0.0078376	0.4935143139965621
152	0.008756	0.2902825725656397
153	0.009245	0.20916787318288602
154	0.0086207	0.3160526900122931
155	0.0081345	0.4206647890879127
156	0.0089016	0.2641770557441561
157	0.0076045	0.5551384034964657
158	0.008273	0.38896858512201193
159	0.0088152	0.2794655343851905
160	0.0076809	0.534532420523462
161	0.0068525	0.775911192034004
162	0.0078037	0.5022425400498243
163	0.0082562	0.39273381367816873
164	0.0101383	0.10568155252091666
165	0.008579700000000001	0.3241503107499185
166	0.0081189	0.424327747068008
167	0.0066118	0.8517586403027949
168	0.0087547	0.29052323547420206
169	0.0089472	0.2563455050437031
170	0.0085421	0.33169441828401125
171	0.0083724	0.36714464418655235
172	0.0073997	0.6122197411676094
173	0.0090111	0.24564522264378333
174	0.0090232	0.24365490769415712
175	0.0069702	0.73954110208629
176	0.0087557	0.2903380982216792
177	0.0076321	0.5476496589640105
178	0.0074697	0.5924176589188714
179	0.0088894	0.26630008688461165
180	0.0076582	0.5406142756157415
181	0.0091133	0.2291911504798404
182	0.0072173	0.665140353263524
183	0.0089281	0.25960593345090816
184	0.0087141	0.298107059878453
185	0.0080891	0.43137665218343724
186	0.009283	0.20363384221519898
187	0.0088692	0.2698410846744346
188	0.0091684	0.22065353860347683
189	0.0079389	0.4679249135154506
190	0.0090219	0.24386819713623414
191	0.0076089	0.5539411928687311
192	0.0099103	0.12712338672832815
193	0.008368	0.3680942129625653
194	0.0079989	0.4531226947626358
195	0.008875	0.26882106567961156
196	0.0076435	0.5445711584018023
197	0.0077168	0.5249851362436577
198	0.0075418	0.5723349724841882
199	0.007983	0.45701927819626087
200	0.0082408	0.39620465174702624
201	0.0091543	0.22281622175080149
202	0.0076124	0.5529897717634888
203	0.0103258	0.09029392173758938
204	0.008373	0.36701527618232477
205	0.0093615	0.1925414599213765
206	0.0094921	0.17508388214390694
207	0.0079901	0.4552769675485686
208	0.0087121	0.29848404182366056
209	0.0090629	0.23720454051741505
210	0.0087038	0.30005192508787976
211	0.0084576	0.3490600929003115
212	0.0075613	0.5669596628157954
213	0.0078092	0.5008209162670283
214	0.0092582	0.2072332797831682
215	0.007299	0.6412085797462381
216	0.0099546	0.12271107232034723
217	0.0076155	0.5521477556497874
218	0.0091671	0.2208523012917372
219	0.0087852	0.2849123368238555
220	0.0079889	0.4555711791278567
221	0.0072734	0.6486687779586986
222	0.0085743	0.3252268316629454
223	0.0087065	0.29954128794104923
224	0.0092526	0.20805242119457626
225	0.0090532	0.2387692978625962
226	0.0091968	0.21634338033684666
227	0.0084844	0.34349078668767474
228	0.0082493	0.3942866397443464
229	0.0081381	0.4198221410993579
230	0.0111537	0.04247117334066744
231	0.0070871	0.7039868894064649
232	0.0087689	0.28790174395767587
233	0.0089407	0.25745186036244516
234	0.0081716	0.4120286285055679
235	0.0079831	0.45699471257352764
236	0.008021499999999999	0.4476166386399548
237	0.0078746	0.4840816174995429
238	0.007722	0.5236095320396612
239	0.0081516	0.4166710786707575
240	0.0081267	0.4224939370958819
241	0.0082075	0.40377296951570796
242	0.008514	0.3374061065459789
243	0.0091796	0.2189464450940695
244	0.0090474	0.2397084060473212
245	0.0084545	0.3497079922744947
246	0.0072845	0.6454296854516621
247	0.0085203	0.3361200720687958
248	0.0079586	0.4630354680117388
249	0.0086501	0.3103287520113429
250	0.0096439	0.15631249809989461
251	0.0076728	0.5366986213268463
252	0.0088595	0.2715529183300292
253	0.0087957	0.28299782711955007
254	0.0093797	0.19003449973672712
255	0.0092766	0.20455833319819117
256	0.0097691	0.14201557168712567
257	0.0088722	0.2693131569021488
258	0.0094758	0.17719573592661733
259	0.0083523	0.3714949202056911
260	0.0074158	0.6076393209349349
261	0.0084933	0.341653929882791
262	0.0080399	0.44316211927242244
263	0.0087029	0.3002222666609708
264	0.0092873	0.20301441416764993
265	0.0083557	0.37075680913029685
266	0.0082601	0.3918577750991393
267	0.0075439	0.5717549289673391
268	0.0087597	0.2895983450479169
269	0.0072165	0.6653764418416447
270	0.0100976	0.10928263879134048
271	0.0066755	0.8315207933274136
272	0.0091729	0.2199665067394618
273	0.0080691	0.4361453769974173
274	0.0088518	0.2729170929804477
275	0.0086462	0.3110840791694845
276	0.007353	0.6255914969852892
277	0.009484	0.17613096599089834
278	0.0081748	0.4112887000094265
279	0.0096644	0.1538994222014026
280	0.0079108	0.47494853746678056
281	0.0094862	0.17584611108111484
282	0.0082963	0.38378316730526063
283	0.0075779	0.5624029521607558
284	0.0083068	0.38146031889722576
285	0.007593	0.5582734477251461
286	0.008844	0.27430376663911676
287	0.0089738	0.25185246120865895
288	0.0089522	0.25549671747604796
289	0.0079055	0.47627974954270824
290	0.0070885	0.7035648143984616
291	0.0084545	0.3497079922744947
292	0.0068794	0.7675521124004878
293	0.0084491	0.35083841668472926
294	0.0080427	0.4424864906805227
295	0.0083641	0.3689371560804108
296	0.0094705	0.17788649310576554
297	0.0086072	0.3187041548133132
298	0.0081294	0.42186024257328236
299	0.0095905	0.16273323709738097
300	0.0077366	0.5197571882993117
301	0.0085027	0.3397207328402446
302	0.0082313	0.3983549807891693
303	0.0076032	0.5554923671623873
304	0.0087747	0.2868356076151365
305	0.0086545	0.3094780459881171
306	0.0086601	0.30839756471197066
307	0.0078603	0.48771556642515523
308	0.0085881	0.32248035111568574
309	0.0077634	0.5127240930849284
310	0.009089	0.23303031507271796
311	0.0073049	0.6394943385327556
312	0.0077705	0.5108692115268727
313	0.0068216	0.7855454091364614
314	0.0075906	0.558928804209206
315	0.0089738	0.25185246120865895
316	0.0090684	0.2363205400732789
317	0.008627	0.31482032096043483
318	0.0073403	0.6292496321301742
319	0.0064863	0.8919058356372332
320	0.0094067	0.18635989801935604
321	0.0079245	0.4715169836067311
322	0.0081183	0.4244690022851204
323	0.0078978	0.47821742035306924
324	0.0093238	0.19781179051280204
325	0.0090886	0.23309389135711672
326	0.0084877	0.3428089687796866
327	0.0084697	0.346538512664618
328	0.0075337	0.5745749033640926
329	0.0086846	0.30369989168582817
330	0.0102449	0.0966958675480275
331	0.007416	0.6075825177580396
332	0.0075295	0.5757379834619395
333	0.0087524	0.2909493532095774
334	0.0082984	0.38331790469484484
335	0.0099019	0.12797382073454935
336	0.009269	0.20566013548794504
337	0.0087557	0.2903380982216792
338	0.0094869	0.17575554767721685
339	0.0075795	0.5619646893911298
340	0.0080627	0.4376777772662884
341	0.0088451	0.2741079184549329
342	0.008291399999999999	0.38487012666240483
343	0.0077835	0.5074820797824762
344	0.0080887	0.4314717288073522
345	0.0091627	0.22152599111428972
346	0.0082776	0.38794148250009364
347	0.0078015	0.5028117880119839
348	0.0071771	0.6770445472976946
349	0.0083745	0.3666919807734371
350	0.0091308	0.22645440696880476
351	0.008545	0.33110854238420506
352	0.008624	0.3154067680416383
353	0.0086271	0.314800785103102
354	0.009069	0.2362242451028298
355	0.0084869	0.34297417830424215
356	0.0091872	0.21779348704520854
357	0.0077943	0.5046771683698441
358	0.0086267	0.3148789333241651
359	0.0080996	0.428885247889496
360	0.0072199000000000004	0.6643732952928113
361	0.008415	0.35803036444888914
362	0.0081525	0.4164615061814705
363	0.0094824	0.17633834967137177
364	0.008627	0.31482032096043483
365	0.0079267	0.4709672107857126
366	0.009418	0.18483772803707368
367	0.0082548	0.39304857904835955
368	0.0082741	0.38872282283257253
369	0.007763	0.5128286980292274
370	0.0085795	0.3241901403708596
371	0.0085762	0.32484779027524235
372	0.0090067	0.24637179890677552
373	0.0076622	0.5395400715143448
374	0.0082118	0.4027908298492132
375	0.0091973	0.21626804524559223
376	0.0093243	0.197741206892899
377	0.0078619	0.48730823900428377
378	0.0093574	0.19310956193158835
379	0.0081877	0.40831388960264525
380	0.0091134	0.22917544521842256
381	0.0078698	0.48529976117207296
382	0.0081811	0.409834277931882
383	0.0081797	0.4101572177064938
384	0.0084632	0.3478916321615051
385	0.0083945	0.3623983944816598
386	0.0079749	0.4590115610606088
387	0.0075264	0.5765971615103161
388	0.008157	0.41541457911858315
389	0.0071039	0.6989280554231165
390	0.0105498	0.07433591141886875
391	0.0083882	0.36374745670027675
392	0.0077753	0.5096172010638598
393	0.010040199999999999	0.11452580169338841
394	0.0083916	0.36301900079581517
395	0.0083724	0.36714464418655235
396	0.0085208	0.33601814142770214
397	0.0085544	0.3292141105200663
398	0.0082717	0.38925915363635666
399	0.0094066	0.1863734098693644
400	0.0083103	0.3806879617246888
401	0.00947	0.17795176244189942
402	0.0082529	0.3934760055871963
403	0.0084242	0.35608091687391175
404	0.0107715	0.06089352325144645
405	0.0093236	0.1978400291330437
406	0.0084067	0.35979486868180954
407	0.0076865	0.5330373898238152
408	0.0088884	0.2664746261956636
409	0.007423	0.6055959045141148
410	0.0096725	0.15295382338335387
411	0.0081561	0.415623839782017
412	0.0090168	0.24470621716696356
413	0.0077979	0.5037440213955571
414	0.0074448	0.59942778741388
415	0.0073111	0.6376950094498719
416	0.0088809	0.267786185686028
417	0.0087654	0.2885463964865767
418	0.0081241	0.42310468941253065
419	0.0075227	0.577623424643903
420	0.0085106	0.3381014719558004
421	0.0085748	0.32512705598131875
422	0.009796299999999999	0.13904694751447255
423	0.0094781	0.1768965972024809
424	0.0093922	0.18832669926517365
425	0.0088122	0.28000699990908
426	0.0110279	0.04792903609164165
427	0.0092709	0.20538428058226468
428	0.0097875	0.14000209813040432
429	0.0094382	0.1821396866684468
430	0.0086735	0.3058222895085309
431	0.0084833	0.3437182521039196
432	0.0076007	0.5561733768375611
433	0.0096682	0.15345525483703973
434	0.0095612	0.1663399163908725
435	0.0084692	0.3466424793836188
436	0.0091155	0.2288458120396534
437	0.00878	0.28586371842975195
438	0.0081	0.42879050335447033
439	0.0092258	0.21200518263369084
440	0.0084322	0.35439120803385393
441	0.0080256	0.4466218526954059
442	0.0106423	0.06845781527250645
443	0.0084584	0.34889301716835397
444	0.008835	0.27590975942895074
445	0.0074226	0.6057093467040082
446	0.0070738	0.7080011442523872
447	0.0087754	0.286707116892617
448	0.0094078	0.18621131555030684
449	0.0095631	0.16610422462636215
450	0.008346	0.3728650093129866
451	0.0088987	0.26468064781374295
452	0.0087417	0.29293726388230984
453	0.0086092	0.31831042675106885
454	0.0093965	0.18774184686766057
455	0.008511	0.33801961641601774
456	0.0098628	0.13199086447140893
457	0.0079933	0.4544929277113219
458	0.0078938	0.4792257043698289
459	0.0079421	0.46712874403089877
460	0.00814	0.4193778113587444
461	0.0068632	0.7725830277415752
462	0.008546400000000001	0.33082594597544157
463	0.009547	0.16810938892274402
464	0.0078502	0.49029106573331327
465	0.0069851	0.7349763591400897
466	0.0083104	0.3806659085315218
467	0.0081625	0.41413712000429903
468	0.0085059	0.33906423015656195
469	0.0087239	0.2962644574676081
470	0.0077986	0.5035626822083816
471	0.0080491	0.44094441618360725
472	0.0090804	0.23439992300530108
473	0.0089514	0.25563239176679464
474	0.0098786	0.13035597504504692
475	0.0087024	0.30031692878101673
476	0.0080271	0.4462582219212208
477	0.0089075	0.2631545513783781
478	0.0075585	0.5677300090702839
479	0.0078223	0.4974434944484599
480	0.00779	0.5057929563750916
481	0.0096951	0.15033890872204608
482	0.0077868	0.5066241540143982
483	0.0083795	0.3656156152313208
484	0.0099716	0.12105004482515988
485	0.008589	0.32230176108061526
486	0.0080735	0.43509365226350316
487	0.0082974	0.38353941512384826
